Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.4343385396947552,1.8375238394950448,0.27917461316501496,340.00561088734634,340.00561088734634,340.00561088734634,0.0
0.4363453667553045,1.8473114018090842,0.2824371339363613,340.52846284100707,340.52846284100707,340.52846284100707,0.0
0.4383614662024428,1.857159307390834,0.285719769130278,341.0521188230621,341.0521188230621,341.0521188230621,0.0
0.4403868808785049,1.867067928274713,0.2890226427582375,341.5765800699262,341.5765800699262,341.5765800699262,0.0
0.4424216538237724,1.8770376387888295,0.2923458795962764,342.1018478199149,342.1018478199149,342.1018478199149,0.0
0.44446582827739217,1.887068815569141,0.2956896051897138,342.62792331324806,342.62792331324806,342.62792331324806,0.0
0.446519447678294,1.8971618375736794,0.2990539458578931,343.15480779205274,343.15480779205274,343.15480779205274,0.0
0.4485825556661131,1.9073170860968645,0.3024390286989548,343.682502500366,343.682502500366,343.682502500366,0.0
0.45065519608212085,1.9175349447839216,0.3058449815946405,344.21100868413856,344.21100868413856,344.21100868413856,0.0
0.4527374129701509,1.9278157996453542,0.309271933215118,344.7403275912365,344.7403275912365,344.7403275912365,0.0
0.45482925057753915,1.9381600390715361,0.31272001302384533,345.2704604714449,345.2704604714449,345.2704604714449,0.0
0.45693075335606265,1.9485680538473902,0.3161893512824634,345.8014085764709,345.8014085764709,345.8014085764709,0.0
0.4590419659628835,1.9590402371671365,0.3196800790557121,346.33317315994617,346.33317315994617,346.33317315994617,0.0
0.46116293326150143,1.969576984649174,0.3231923282163912,346.8657554774309,346.8657554774309,346.8657554774309,0.0
0.46329370032270184,1.9801786943509914,0.3267262314503304,347.3991567864154,347.3991567864154,347.3991567864154,0.0
0.4654343124255169,1.9908457667842288,0.3302819222614097,347.93337834632393,347.93337834632393,347.93337834632393,0.0
0.4675848150581871,2.0015786049297977,0.3338595349765992,348.4684214185173,348.4684214185173,348.4684214185173,0.0
0.46974525391912664,2.012377614253105,0.33745920475103497,349.004287266296,349.004287266296,349.004287266296,0.0
0.4719156749178987,2.023243202719391,0.3410810675731303,349.5409771549038,349.5409771549038,349.5409771549038,0.0
0.4740961241761852,2.034175780809105,0.3447252602697018,350.07849235152946,350.07849235152946,350.07849235152946,0.0
0.47628664802877024,2.045175761533442,0.3483919205111473,350.61683412531056,350.61683412531056,350.61683412531056,0.0
0.47848729302452436,2.056243560449928,0.3520811868166426,351.15600374733623,351.15600374733623,351.15600374733623,0.0
0.4806981059273927,2.067379595678132,0.3557931985593773,351.6960024906504,351.6960024906504,351.6960024906504,0.0
0.48291913371739237,2.07858428791546,0.3595280959718199,352.2368316302549,352.2368316302549,352.2368316302549,0.0
0.48515042359160465,2.089858060453035,0.36328602015101163,352.7784924431118,352.7784924431118,352.7784924431118,0.0
0.4873920229651828,2.1012013391917024,0.36706711306390083,353.320986208147,353.320986208147,353.320986208147,0.0
0.48964397947235755,2.1126145526581137,0.3708715175527046,353.8643142062532,353.8643142062532,353.8643142062532,0.0
0.4919063409674492,2.1240981320209076,0.3746993773403025,354.4084777202923,354.4084777202923,354.4084777202923,0.0
0.494179155525888,2.135652511107029,0.3785508370356763,354.95347803510003,354.95347803510003,354.95347803510003,0.0
0.4964624714452298,2.147278126418074,0.38242604213935805,355.49931643748687,355.49931643748687,355.49931643748687,0.0
0.49875633724618695,2.158975417146815,0.38632513904893845,356.04599421624266,356.04599421624266,356.04599421624266,0.0
0.5010608016736576,2.170744825193776,0.390248275064592,356.59351266213895,356.59351266213895,356.59351266213895,0.0
0.5033759136977609,2.1825867951839237,0.39419559839464124,357.1418730679319,357.1418730679319,357.1418730679319,0.0
0.5057017225148815,2.19450177448349,0.3981672581611633,357.69107672836645,357.69107672836645,357.69107672836645,0.0
